"genus","species","taxon","taxon_provided","log10_range","mass_g","source_mass","n","kingdom","phylum","class","order","family","taxonomy_source","gbif_confidence","gbif_status","gbif_family","gbif_order","species_changed"
"Tedania","Tedania vanhoeffeni","Tedania_vanhoeffeni","Tedania vanhoeffeni",0,5.6,"Brose_etal_2018",43,"Animalia","Porifera","Demospongiae","Poecilosclerida","Tedaniidae","GBIF",99,"ACCEPTED","Tedaniidae","Poecilosclerida",FALSE
"Tegula","Tegula atra","Tegula_atra","Tegula atra",0,1,"Brose_etal_2018",152,"Animalia","Mollusca","Gastropoda","Trochida","Tegulidae","GBIF",99,"ACCEPTED","Tegulidae","Trochida",FALSE
"Teira","Teira dugesii","Teira_dugesii","Teira dugesii",0.227177583121423,10.62,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Lacertidae","GBIF",99,"ACCEPTED","Lacertidae",NA,FALSE
"Teius","Teius oculatus","Teius_oculatus","Teius oculatus",0.298385881061755,43.72,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Teiidae","GBIF",99,"ACCEPTED","Teiidae",NA,FALSE
"Teius","Teius suquiensis","Teius_suquiensis","Teius suquiensis",0.000124101867369244,59.49,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Teiidae","GBIF",99,"ACCEPTED","Teiidae",NA,FALSE
"Teius","Teius teyou","Teius_teyou","Teius teyou",0.425775571461312,83.04,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Teiidae","GBIF",99,"ACCEPTED","Teiidae",NA,FALSE
"Telacanthura","Telacanthura melanopygia","Telacanthura_melanopygia","Telacanthura melanopygia",0,52,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Apodiformes","Apodidae","GBIF",99,"ACCEPTED","Apodidae","Apodiformes",FALSE
"Telacanthura","Telacanthura ussheri","Telacanthura_ussheri","Telacanthura ussheri",0.0225214917768201,31.82,"Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",5,"Animalia","Chordata","Aves","Apodiformes","Apodidae","GBIF",99,"ACCEPTED","Apodidae","Apodiformes",FALSE
"Teledromas","Teledromas fuscus","Teledromas_fuscus","Teledromas fuscus",0.00399222952156396,38.05,"Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",3,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","GBIF",99,"ACCEPTED","Rhinocryptidae","Passeriformes",FALSE
"Teleocichla","Teleocichla preta","Teleocichla_preta","Teleocichla preta",0,178,"fishbase",1,"Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","GBIF",99,"ACCEPTED","Cichlidae","Perciformes",FALSE
"Teleogryllus","Teleogryllus commodus","Teleogryllus_commodus","Teleogryllus commodus",0.975210364096599,3.144,"Castro_2025; Makarieva_2008",2,"Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","GBIF",99,"ACCEPTED","Gryllidae","Orthoptera",FALSE
"Telescopium","Telescopium telescopium","Telescopium_telescopium","Telescopium telescopium",0,69.91,"sealifebase",1,"Animalia","Mollusca","Gastropoda","Caenogastropoda","Potamididae","GBIF",99,"ACCEPTED","Potamididae",NA,FALSE
"Telescopus","Telescopus beetzi","Telescopus_beetzi","Telescopus beetzi",0,44,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus dhara","Telescopus_dhara","Telescopus dhara",0.649086342665734,1632,"Feldman_etal_2016; Myrhvold_2015",2,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus fallax","Telescopus_fallax","Telescopus fallax",0.314351547722207,285.1,"Feldman_etal_2016; Myrhvold_2015",2,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus finkeldeyi","Telescopus_finkeldeyi","Telescopus finkeldeyi",0,47.2,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus gezirae","Telescopus_gezirae","Telescopus gezirae",0,20.2,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus hoogstraali","Telescopus_hoogstraali","Telescopus hoogstraali",0.4933681477718,253.7,"Feldman_etal_2016; Myrhvold_2015",2,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus obtusus","Telescopus_obtusus","Telescopus obtusus",0.666645713843597,1620,"Feldman_etal_2016; Myrhvold_2015",2,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus pulcher","Telescopus_pulcher","Telescopus pulcher",0,15.4,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus rhinopoma","Telescopus_rhinopoma","Telescopus rhinopoma",0,117.2,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus semiannulatus","Telescopus_semiannulatus","Telescopus semiannulatus",0,132.7,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus tessellatus","Telescopus_tessellatus","Telescopus tessellatus",0,126.4,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus tripolitanus","Telescopus_tripolitanus","Telescopus tripolitanus",0,75.3,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telescopus","Telescopus variegatus","Telescopus_variegatus","Telescopus variegatus",0,89.7,"Feldman_etal_2016",1,"Animalia","Chordata","Reptilia","Squamata","Colubridae","GBIF",99,"ACCEPTED","Colubridae",NA,FALSE
"Telespiza","Telespiza cantans","Telespiza_cantans","Telespiza cantans",0.615687485655208,28.76,"AnAge; Brown_etal_2018; Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",9,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","GBIF",99,"ACCEPTED","Fringillidae","Passeriformes",FALSE
"Telespiza","Telespiza ultima","Telespiza_ultima","Telespiza ultima",0.00463346887028384,24.43,"AnAge; Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014",4,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","GBIF",99,"ACCEPTED","Fringillidae","Passeriformes",FALSE
"Telmatobius","Telmatobius bolivianus","Telmatobius_bolivianus","Telmatobius bolivianus",0,9.7,"Cai_etal_2025",1,"Animalia","Chordata","Amphibia","Anura","Telmatobiidae","GBIF",99,"ACCEPTED","Telmatobiidae","Anura",FALSE
"Telmatobius","Telmatobius chusmisensis","Telmatobius_chusmisensis","Telmatobius chusmisensis",0,16.7,"Cai_etal_2025",1,"Animalia","Chordata","Amphibia","Anura","Telmatobiidae","GBIF",99,"ACCEPTED","Telmatobiidae","Anura",FALSE
"Telmatobius","Telmatobius culeus","Telmatobius_culeus","Telmatobius culeus",0.310513551635752,186.1,"Makarieva_2008; Quaardvark",2,"Animalia","Chordata","Amphibia","Anura","Telmatobiidae","GBIF",99,"ACCEPTED","Telmatobiidae","Anura",FALSE
"Telmatobius","Telmatobius marmoratus","Telmatobius_marmoratus","Telmatobius marmoratus",0,18.4,"Makarieva_2008",1,"Animalia","Chordata","Amphibia","Anura","Telmatobiidae","GBIF",99,"ACCEPTED","Telmatobiidae","Anura",FALSE
"Telmatobufo","Telmatobufo australis","Telmatobufo_australis","Telmatobufo australis",0,30.2,"Cai_etal_2025",1,"Animalia","Chordata","Amphibia","Anura","Calyptocephalellidae","GBIF",99,"ACCEPTED","Calyptocephalellidae","Anura",FALSE
"Telophorus","Telophorus cruentus","Rhodophoneus_cruentus","Rhodophoneus cruentus; Telophorus cruentus",0.054848668007345,54.32,"Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014; vertnet-traits-sept2016",5,"Animalia","Chordata","Aves","Passeriformes","Malaconotidae","GBIF",98,"SYNONYM","Malaconotidae","Passeriformes",TRUE
"Telophorus","Telophorus dohertyi","Telophorus_dohertyi","Telophorus dohertyi",0.0439555650949017,36.7,"Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",8,"Animalia","Chordata","Aves","Passeriformes","Malaconotidae","GBIF",99,"ACCEPTED","Malaconotidae","Passeriformes",FALSE
"Telophorus","Telophorus quadricolor","Telophorus_quadricolor","Telophorus quadricolor",0.0224880188656809,36.39,"Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",4,"Animalia","Chordata","Aves","Passeriformes","Malaconotidae","GBIF",99,"ACCEPTED","Malaconotidae","Passeriformes",FALSE
"Telophorus","Telophorus viridis","Telophorus_viridis","Telophorus viridis",0.0838059017979443,39.17,"Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",6,"Animalia","Chordata","Aves","Passeriformes","Malaconotidae","GBIF",99,"ACCEPTED","Malaconotidae","Passeriformes",FALSE
"Temnurus","Temnurus temnurus","Temnurus_temnurus","Temnurus temnurus",0,146,"Wilman_etal_2014",1,"Animalia","Chordata","Aves","Passeriformes","Corvidae","GBIF",99,"ACCEPTED","Corvidae","Passeriformes",FALSE
"Temora","Temora longicornis","Temora_longicornis","Temora longicornis",0.290217126381763,8.39e-05,"Brose_etal_2018; DeLong_etal_2010; DeLong_etal_2018; Makarieva_2008",240,"Animalia","Arthropoda","Copepoda","Calanoida","Temoridae","GBIF",97,"ACCEPTED","Temoridae","Calanoida",FALSE
"Temora","Temora stylifera","Temora_stylifera","Temora stylifera",0,9.39e-05,"Brose_etal_2018",181,"Animalia","Arthropoda","Copepoda","Calanoida","Temoridae","GBIF",99,"ACCEPTED","Temoridae","Calanoida",FALSE
"Temora","Temora turbinata","Temora_turbinata","Temora turbinata",0.398364264863064,6.571e-05,"Brose_etal_2018; Castro_2025",183,"Animalia","Arthropoda","Copepoda","Calanoida","Temoridae","GBIF",99,"ACCEPTED","Temoridae","Calanoida",FALSE
"Tenebrio","Tenebrio molitor","Tenebrio_molitor","Tenebrio molitor",0,0.1,"Brown_etal_2018; Makarieva_2008",2,"Animalia","Arthropoda","Insecta","Coleoptera","Tenebrionidae","GBIF",99,"ACCEPTED","Tenebrionidae","Coleoptera",FALSE
"Tenguella","Tenguella granulata","Tenguella_granulata","Tenguella granulata",0,0.01,"Brose_etal_2018",2,"Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","GBIF",99,"ACCEPTED","Muricidae","Neogastropoda",FALSE
"Tenguella","Tenguella musiva","Tenguella_musiva","Tenguella musiva",0,1,"Vermeij_1980",1,"Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","GBIF",99,"ACCEPTED","Muricidae","Neogastropoda",FALSE
"Tenodera","Tenodera aridifolia","Tenodera_aridifolia","Tenodera aridifolia",0,3,"Quaardvark",1,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","GBIF",99,"ACCEPTED","Mantidae","Mantodea",FALSE
"Tentorium","Tentorium papillatum","Tentorium_papillatum","Tentorium papillatum",0,5.6,"Brose_etal_2018",43,"Animalia","Porifera","Demospongiae","Polymastiida","Polymastiidae","GBIF",99,"ACCEPTED","Polymastiidae","Polymastiida",FALSE
"Tentorium","Tentorium semisuberites","Tentorium_semisuberites","Tentorium semisuberites",0,5.6,"Brose_etal_2018",43,"Animalia","Porifera","Demospongiae","Polymastiida","Polymastiidae","GBIF",99,"ACCEPTED","Polymastiidae","Polymastiida",FALSE
"Tenualosa","Tenualosa reevesii","Tenualosa_reevesii","Tenualosa reevesii",0,3345,"fishbase",2,"Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","GBIF",99,"ACCEPTED","Clupeidae","Clupeiformes",FALSE
"Tenuidactylus","Tenuidactylus bogdanovi","Tenuidactylus_bogdanovi","Tenuidactylus bogdanovi",0.000394992734734404,7.696,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus caspius","Tenuidactylus_caspius","Tenuidactylus caspius",0.300608555085637,8.582,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus dadunensis","Tenuidactylus_dadunensis","Tenuidactylus dadunensis",0.00511748233591426,3.48,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus elongatus","Tenuidactylus_elongatus","Tenuidactylus elongatus",0.000325843067857568,3.998,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus fedtschenkoi","Tenuidactylus_fedtschenkoi","Tenuidactylus fedtschenkoi",0.137894279868791,8.443,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus longipes","Tenuidactylus_longipes","Tenuidactylus longipes",0.252725316089426,5.795,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus turcmenicus","Tenuidactylus_turcmenicus","Tenuidactylus turcmenicus",0.199772229641525,12.3,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuidactylus","Tenuidactylus voraginosus","Tenuidactylus_voraginosus","Tenuidactylus voraginosus",0.176091259055681,5.059,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","GBIF",99,"ACCEPTED","Gekkonidae",NA,FALSE
"Tenuiphantes","Tenuiphantes flavipes","Tenuiphantes_flavipes","Tenuiphantes flavipes",0,0.0005914,"Brose_etal_2018",131,"Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","GBIF",99,"ACCEPTED","Linyphiidae","Araneae",FALSE
"Tenuiphantes","Tenuiphantes mengei","Tenuiphantes_mengei","Tenuiphantes mengei",0,0.001777,"Brose_etal_2018",207,"Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","GBIF",99,"ACCEPTED","Linyphiidae","Araneae",FALSE
"Tenuiphantes","Tenuiphantes tenebricola","Tenuiphantes_tenebricola","Tenuiphantes tenebricola",0,0.00108,"Brose_etal_2018",153,"Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","GBIF",99,"ACCEPTED","Linyphiidae","Araneae",FALSE
"Tenuisvalvae","Tenuisvalvae notata","Tenuisvalvae_notata","Tenuisvalvae notata",0,0.0467,"DeLong_etal_2018",3,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Wikidata",94,"ACCEPTED","Coccinellidae","Coleoptera",FALSE
"Tephrodornis","Tephrodornis affinis","Tephrodornis_affinis","Tephrodornis affinis",0,22,"Myrhvold_2015",1,"Animalia","Chordata","Aves","Passeriformes","Tephrodornithidae","GBIF",99,"ACCEPTED","Tephrodornithidae","Passeriformes",FALSE
"Tephrodornis","Tephrodornis sylvicola","Tephrodornis_sylvicola","Tephrodornis sylvicola",0,39.9,"Myrhvold_2015",1,"Animalia","Chordata","Aves","Passeriformes","Tephrodornithidae","GBIF",99,"ACCEPTED","Tephrodornithidae","Passeriformes",FALSE
"Tephrodornis","Tephrodornis virgatus","Tephrodornis_virgatus","Tephrodornis virgatus; Tephrodornis gularis",0.112005674093726,37.99,"Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016; vertnet-traits-sept2016",11,"Animalia","Chordata","Aves","Passeriformes","Tephrodornithidae","GBIF",98,"ACCEPTED","Tephrodornithidae","Passeriformes",TRUE
"Tephrophilus","Tephrophilus wetmorei","Buthraupis_wetmorei","Buthraupis wetmorei",0.00173371280900044,62.62,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","GBIF",98,"SYNONYM","Thraupidae","Passeriformes",TRUE
"Tephrozosterops","Tephrozosterops stalkeri","Tephrozosterops_stalkeri","Tephrozosterops stalkeri",0.00631888960759853,17.87,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Passeriformes","Zosteropidae","GBIF",99,"ACCEPTED","Zosteropidae","Passeriformes",FALSE
"Terapon","Terapon jarbua","Terapon_jarbua","Terapon jarbua",0.632595316810677,582.1,"Cai_etal_2025; fishbase",2,"Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","GBIF",99,"ACCEPTED","Terapontidae","Perciformes",FALSE
"Terapon","Terapon theraps","Terapon_theraps","Terapon theraps",0,396.7,"Cai_etal_2025",1,"Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","GBIF",99,"ACCEPTED","Terapontidae","Perciformes",FALSE
"Terathopius","Terathopius ecaudatus","Terathopius_ecaudatus","Terathopius ecaudatus",0.0151628123671684,2232,"AnAge; Lislevand_etal_2007; Myrhvold_2015; Wilman_etal_2014",5,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","GBIF",99,"ACCEPTED","Accipitridae","Accipitriformes",FALSE
"Teratoscincus","Teratoscincus bedriagai","Teratoscincus_bedriagai","Teratoscincus bedriagai",0.000858691695131656,9.61,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",99,"ACCEPTED","Sphaerodactylidae",NA,FALSE
"Teratoscincus","Teratoscincus keyserlingii","Teratoscincus_keyserlingii","Teratoscincus keyserlingii",0.00611124050231047,37.66,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",99,"ACCEPTED","Sphaerodactylidae",NA,FALSE
"Teratoscincus","Teratoscincus microlepis","Teratoscincus_microlepis","Teratoscincus microlepis",0.0585512445204125,10.63,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",99,"ACCEPTED","Sphaerodactylidae",NA,FALSE
"Teratoscincus","Teratoscincus przewalskii","Teratoscincus_przewalskii","Teratoscincus przewalskii",0.000296008973338441,22.01,"Feldman_etal_2016; Meiri_2018",2,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",99,"ACCEPTED","Sphaerodactylidae",NA,FALSE
"Teratoscincus","Teratoscincus roborowskii","Teratoscincus_roborowskii","Teratoscincus roborowskii; Teratoscincus toksunicus",0.165372560822136,23.73,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",4,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",98,"ACCEPTED","Sphaerodactylidae",NA,TRUE
"Teratoscincus","Teratoscincus scincus","Teratoscincus_scincus","Teratoscincus scincus",0.406715859011779,32.98,"Feldman_etal_2016; Meiri_2018; Myrhvold_2015",3,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",99,"ACCEPTED","Sphaerodactylidae",NA,FALSE
"Teratoscincus","Teratoscincus sistanense","Teratoscincus_sistanense","Teratoscincus sistanense",0,15.61,"Meiri_2018",1,"Animalia","Chordata","Reptilia","Squamata","Sphaerodactylidae","GBIF",99,"ACCEPTED","Sphaerodactylidae",NA,FALSE
"Terebella","Terebella ehlersi","Terebella_ehlersi","Terebella ehlersi",0,0.24,"Brose_etal_2018",66,"Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","GBIF",99,"ACCEPTED","Terebellidae",NA,FALSE
"Terebellides","Terebellides stroemii","Terebellides_stroemi","Terebellides stroemi",0.153758121397395,0.05318,"Brose_etal_2018; Brown_etal_2018",6,"Animalia","Annelida","Polychaeta","Terebellida","Trichobranchidae","GBIF",96,"ACCEPTED","Trichobranchidae",NA,TRUE
"Terenotriccus","Terenotriccus erythrurus","Terenotriccus_erythrurus","Terenotriccus erythrurus; Myiobius erythrurus; Terenotriccus erythrorus; Terenoticcus erythrurus",0.0383766767957885,7.191,"Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016; vertnet-traits-sept2016",44,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","GBIF",85,"ACCEPTED","Tyrannidae","Passeriformes",TRUE
"Terenura","Terenura callinota","Terenura_callinota","Terenura callinota; Euchrepomis callinota",0.139143434262711,7.923,"Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016",4,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","GBIF",98,"ACCEPTED","Thamnophilidae","Passeriformes",TRUE
"Terenura","Terenura humeralis","Terenura_humeralis","Terenura humeralis",0.00296447896373901,7.325,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","GBIF",99,"ACCEPTED","Thamnophilidae","Passeriformes",FALSE
"Terenura","Terenura maculata","Terenura_maculata","Terenura maculata",0.0384117256299616,6.317,"Myrhvold_2015; Wilman_etal_2014; vertnet-traits-sept2016",4,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","GBIF",99,"ACCEPTED","Thamnophilidae","Passeriformes",FALSE
"Terenura","Terenura sharpei","Terenura_sharpei","Terenura sharpei",0.00115966552723869,7.49,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","GBIF",99,"ACCEPTED","Thamnophilidae","Passeriformes",FALSE
"Terenura","Terenura sicki","Terenura_sicki","Terenura sicki",0,6.4,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","GBIF",99,"ACCEPTED","Thamnophilidae","Passeriformes",FALSE
"Terenura","Terenura spodioptila","Terenura_spodioptila","Terenura spodioptila",0.0317096547486779,6.532,"Myrhvold_2015; Wilman_etal_2014; vertnet-aves-sept2016; vertnet-traits-sept2016",6,"Animalia","Chordata","Aves","Passeriformes","Thamnophilidae","GBIF",99,"ACCEPTED","Thamnophilidae","Passeriformes",FALSE
"Teretistris","Teretistris fernandinae","Teretistris_fernandinae","Teretistris fernandinae",0.101274818410507,11.2,"Myrhvold_2015; Wilman_etal_2014",2,"Animalia","Chordata","Aves","Passeriformes","Parulidae","GBIF",99,"ACCEPTED","Parulidae","Passeriformes",FALSE
